crop,N,P,K,temperature,humidity,ph,rainfall
Lettuce,83,28,19,16.882952145916573,77.90263254763684,5.282404355606916,2259.936686067795
Water Spinach,90,84,49,35.321363641895964,68.97705571490647,6.78884645013712,1584.316656002742
Water Spinach,93,98,61,33.52043377307347,68.37293000988313,6.992549274518256,1568.7023196615721
Water Spinach,100,97,56,30.504761243732528,73.05774882776292,6.639273804542611,1644.6637625470992
Water Spinach,86,82,53,32.45944860532076,71.140779642494,6.846813133793311,1594.137383725708
Water Spinach,89,91,46,30.717683909422725,68.59999833871504,6.978168710006932,1711.90667955741
Water Spinach,95,84,48,32.9450415533087,67.40743438166952,7.071678166675897,1548.4768405598204
Water Spinach,86,91,59,33.825076595847605,74.79132357645508,7.074420054794844,1549.8306948926916
Water Spinach,93,99,58,31.39514342891048,73.38196699745909,6.831978119215158,1669.7276498955493
Water Spinach,88,100,64,31.335059463619803,67.5529671489979,6.967522243734968,1649.463957152615
Water Spinach,99,93,49,34.20355934112999,74.36408358965664,6.822695062038466,1568.4085157632364
Water Spinach,83,94,48,35.07130341139833,71.8956071707151,6.634453334560392,1647.036357546356
Water Spinach,87,96,57,34.45898659836741,71.42221622135935,7.0822831341737125,1535.9593079304414
Water Spinach,90,92,63,30.200836065630583,68.03008403961461,6.7716689539731405,1612.1009150857583
Water Spinach,84,82,55,30.212170980018303,68.61846086873412,6.816663522956425,1625.029198552812
Water Spinach,95,91,48,30.100457182119847,74.76050227068623,6.649861425242281,1544.4152204036322
Water Spinach,101,85,47,32.77806839539872,71.01351295439105,7.0683720047671645,1619.8056701297241
Water Spinach,95,90,52,31.32681349760165,66.01976252334205,7.094364656923705,1582.456117744247
Water Spinach,84,85,62,35.18233057336442,75.12579481219099,6.936072806577413,1725.6502103850098
Water Spinach,91,97,64,35.76868001754025,73.61887503597902,6.736216323986444,1559.5743889754447
Water Spinach,100,92,48,35.40369497984128,74.01462504450213,6.524715484319947,1612.5839120743087
Malabar Spinach,39,74,70,34.47040929177424,66.94046250609118,6.552600043741202,1469.864672217549
Malabar Spinach,48,74,56,32.447570217416484,60.090907862374365,6.496664423116776,1617.5687023657438
Malabar Spinach,39,71,68,33.16413821887874,59.79192394022623,6.957521131331672,1580.884166292731
Malabar Spinach,30,85,63,36.94594640230191,59.353950958783784,6.5958589107487855,1632.663277607438
Malabar Spinach,44,82,62,33.45507583799409,60.12093084880508,6.5291928607445,1507.5377033375232
Malabar Spinach,43,88,68,33.42654275604392,63.083148784593874,6.547744000223257,1532.438932283545
Malabar Spinach,36,86,67,32.99929295953293,64.81532835154883,6.9967057362454765,1503.670814355316
Malabar Spinach,36,71,69,35.06532760148176,65.53068008480552,6.740010407724089,1499.8850195898692
Malabar Spinach,39,83,57,31.743142005529673,66.42635454535483,6.6854755573920235,1480.2317770087438
Malabar Spinach,44,83,57,35.108201591515424,64.54198093276231,6.594434536597051,1481.3278967598626
Malabar Spinach,39,84,69,36.19260048574444,58.62135618787536,6.5990094558259695,1482.3676682539933
Malabar Spinach,39,86,57,31.413129555314008,60.1036843641893,6.62418779810825,1596.0139331193523
Malabar Spinach,48,82,63,36.36184378044273,65.61504170475557,6.650433618200012,1565.787733443533
Malabar Spinach,39,82,57,33.05368730172563,65.34674839858262,6.927074560460714,1606.3381129089098
Malabar Spinach,48,75,54,32.574515285960594,64.01587975896977,6.865183909712343,1533.643427949857
Malabar Spinach,29,77,66,31.403338424314423,58.41405367627611,6.654948797163174,1541.5483008087988
Malabar Spinach,44,74,64,31.037650771141998,61.871589738460735,6.932320186519654,1521.1344385121824
Malabar Spinach,43,78,67,34.34641968073913,61.85994702654892,6.614800471931248,1492.5349812597235
Malabar Spinach,29,87,58,32.38043851400674,64.10350917085421,6.831112694767807,1551.32183791407
Malabar Spinach,32,71,61,32.34122115587535,59.279168588483266,6.420780799160995,1579.0818484318577
Tomato,41,32,94,22.266500725781533,88.67775751315321,5.356651079727593,2415.481431641532
Tomato,49,13,90,26.03240816446823,85.09359066977171,5.273277064432278,2457.733289678439
Tomato,55,28,99,27.070542121224882,90.54029095947253,5.496409931710387,2396.3325110327937
Tomato,37,31,86,25.17851924975918,81.73707325165132,5.353899796856607,2393.7093766935695
Tomato,51,14,100,22.19396739223802,84.4820325827488,5.470575538906206,2450.878293071363
Tomato,48,21,96,23.38870263907252,90.04270248951038,5.332144544309785,2476.4630269596078
Tomato,54,17,98,23.39509002651133,86.74051310990609,5.62496435588873,2312.874914988607
Tomato,43,31,101,25.36239613807802,90.79550622486398,5.56056804146001,2489.573736358153
Tomato,52,18,101,22.183402068055706,90.50411245581081,5.780339727823735,2441.732128931826
Tomato,44,29,86,26.055834376545224,90.34232005629212,5.52235903287829,2357.382935840507
Tomato,53,28,101,24.197040998878773,81.02629990838915,5.5666767860012865,2364.624196925648
Tomato,54,17,86,27.799071803064102,88.18315247732966,5.3971015959016855,2416.7583355002093
Tomato,36,30,95,27.141947742511665,90.19745230648186,5.247567931082491,2485.9280413963484
Tomato,40,18,87,26.057420241029636,83.85602494414809,5.253242958837103,2455.0289577514313
Tomato,52,31,90,26.942069814286473,84.92060251068077,5.506258882268389,2428.8035832199166
Tomato,44,26,91,27.631328950732488,85.47791681575771,5.460962710781273,2327.856577983645
Tomato,44,26,103,24.386019269279046,81.30781611225044,5.608899260434926,2451.8077093447528
Tomato,37,13,95,22.461849966871682,83.28990857931264,5.759958491820946,2476.7263423477434
Tomato,37,14,95,24.51574872193402,87.16891276338752,5.2282078995209185,2476.6499419726483
Tomato,51,17,88,25.889410772506267,84.7026371973194,5.39124224878707,2455.1986147629104
Chili,96,29,53,21.995266615324034,92.05227553078808,5.283197994730398,2334.9619274812667
Chili,89,30,52,22.32478358210794,84.74116404591986,5.444613534889321,2347.7827179428946
Chili,86,29,58,26.022356431837306,93.85173345434825,4.954799143666113,2165.684011382466
Chili,98,31,65,22.842461053159916,90.17916081674412,5.027494738648266,2232.1066185897685
Chili,82,46,51,23.716635951593023,93.25214222870814,5.499567393147052,2278.9255647555146
Chili,81,33,63,25.1138810409262,84.34653845346108,4.957357736243235,2283.5817129927805
Chili,88,31,65,22.597594282008103,87.86054133514185,4.963731082995167,2189.7809130154496
Chili,80,35,59,25.123910511945546,85.08136695844242,5.271903116826504,2230.4470062714718
Chili,84,44,48,25.238449511675885,93.62483345981549,5.232498544388273,2294.151654821576
Chili,93,43,56,21.317459923173576,85.30748854280027,5.3828197143684156,2196.471328130949
Chili,90,46,64,22.20178480896655,89.6564785837138,4.989753858071157,2314.350180257175
Chili,90,40,47,26.666736213961276,93.89123187494067,5.041619014254367,2207.2964985171952
Chili,90,36,62,24.360707173838414,89.38839466891784,5.3713437593703475,2346.7665998515618
Chili,93,37,61,22.396859721076552,86.95116915430232,4.915341851676268,2349.8087847307916
Chili,84,46,47,22.589741028282646,91.56570717951834,5.201135365788217,2161.5016238401545
Chili,89,39,65,23.457524913233186,93.8410402759165,5.192702587032061,2254.8279001364735
Chili,87,43,50,24.60301057221617,85.09235769100223,5.2712978112998226,2266.827383703802
Chili,82,44,62,21.27854701640844,93.70563576279417,4.937977017909292,2178.744597473334
Chili,84,42,56,22.074274860254356,88.44384332130694,5.196400020716468,2351.772127624311
Chili,89,33,57,26.001037737090172,91.70916576639684,5.3748946982995,2224.33583344654
Cucumber,27,78,34,13.118609194705774,46.68455471255071,6.803366143264079,1196.8334910512654
Cucumber,31,76,24,18.912228600342782,46.803119532371674,6.907140278525999,1165.478005819737
Cucumber,33,79,18,15.55191564717005,41.50718028176637,6.829314192366149,1131.997309605106
Cucumber,15,71,34,14.821121604063343,43.45315028691268,6.896320103432679,1309.3534097641918
Cucumber,24,66,25,18.79823431706696,49.33709884471612,7.211513779920903,1141.31194994835
Cucumber,34,82,30,13.564009509452342,42.40367911241352,6.937399700029629,1197.6719076962818
Cucumber,30,73,21,14.463911601265025,50.2951492595605,7.009521951618532,1246.68536925353
Cucumber,34,84,24,13.543894353424399,42.36474910280914,7.330384599335627,1261.8043906573098
Cucumber,17,68,26,13.986967677983726,41.684678175353476,6.915117827612814,1245.8787449418737
Cucumber,30,75,28,13.665702691853555,46.47332462545411,6.871940588348691,1166.0806613673776
Cucumber,33,75,26,18.06797314388535,41.53819270601163,7.124060786797352,1319.9947163714119
Cucumber,32,68,19,13.597337107729247,47.738046356192704,7.304765277033277,1152.59592354684
Cucumber,25,72,32,18.51373105310702,50.10674451587556,7.005521385095658,1271.2114059030578
Cucumber,23,76,26,17.774937531498068,45.40186718085798,6.842889693846421,1316.897779370368
Cucumber,26,81,26,15.550334813437573,50.912757140170804,7.334947025701882,1133.9706726879701
Cucumber,21,75,21,16.985342138107086,49.77345553296029,7.1312878799394905,1249.1097752534063
Cucumber,33,71,18,17.945488118460755,50.19533631181876,7.00183215927733,1277.8027061044868
Cucumber,25,80,20,18.92925612975305,49.35391749065754,7.367573324785337,1190.1125426868946
Cucumber,16,69,31,14.253927024944494,43.761172837353776,7.060630410780845,1307.7683674496425
Cucumber,19,75,31,16.77118637495408,50.09990410902846,6.816241884405346,1238.4730343818449
Pumpkin,75,44,15,18.18782640524763,46.39543099531636,5.706908960586441,1560.7487698330267
Pumpkin,79,54,19,22.341157560320873,54.034288488118754,5.96082599796123,1605.211458443497
Pumpkin,75,42,19,18.571084316623516,50.91972567337089,5.961574148240729,1603.4946510187342
Pumpkin,87,53,18,19.168545513207164,52.74046941413344,5.753737737768072,1720.7946856211206
Pumpkin,88,60,11,20.69702316158735,48.28227385603465,6.156938375488288,1556.6971726782936
Pumpkin,75,45,22,19.160368083022597,53.611717494393865,6.190475635364619,1567.8540161359542
Pumpkin,92,56,29,20.64681489775021,51.54883634287404,6.131305495014429,1646.0731041651927
Pumpkin,85,58,21,21.01786868784179,50.886192961923975,5.6356257809812655,1686.0147707749672
Pumpkin,88,42,14,19.244944214706454,48.24848337347211,5.863460972569688,1618.2278725844199
Pumpkin,87,55,26,21.789484187617035,46.310472122660755,5.825368217779871,1736.495546555134
Pumpkin,93,41,10,23.518768056071913,45.83118650228975,6.079236860094055,1616.014600524179
Pumpkin,78,51,10,18.59366397577675,51.2460579817338,6.043389070156075,1672.4046020146363
Pumpkin,76,49,13,18.4281267315552,48.45034530324193,5.8926998406487705,1747.8633643538913
Pumpkin,87,59,25,23.11454583862422,46.49544723693181,6.149628176922968,1641.2656061930224
Pumpkin,83,58,17,20.132123567805206,53.25605208267934,6.132231355984495,1618.8926964845687
Pumpkin,85,45,20,23.315939849134686,45.02409310268414,5.95495501331508,1589.709306610775
Pumpkin,93,48,21,19.683112532643637,48.138514500306414,6.066685521014485,1710.2726810430174
Pumpkin,90,55,14,22.073425409462217,49.584977437791,5.731372359354967,1665.189397454009
Pumpkin,80,52,18,23.342628884268276,45.76363359675804,5.6371331386296815,1676.7199402935973
Pumpkin,77,60,25,19.200225345604515,54.25825878052332,5.919367138953007,1715.4875109203472
Eggplant,97,44,41,24.688929914595146,76.97656166944722,6.5516494942188,910.9041536519678
Eggplant,90,47,46,26.160283730850765,76.681550422794,6.813008739881446,968.3505681305903
Eggplant,92,38,43,25.100879238874896,76.44602239827256,7.089191010637255,861.6482643577324
Eggplant,97,34,45,29.949253413870608,72.35199784206343,7.090476081216192,978.8042619814208
Eggplant,99,42,50,28.061526006544206,76.15642109434091,6.777761048533308,877.0850686965757
Eggplant,103,34,53,29.890791878459712,75.18787112180198,6.6315804392309365,928.9729511625749
Eggplant,91,39,43,29.71931940199224,70.83812744257159,7.0338279164300666,883.8724759214183
Eggplant,103,45,38,29.95801048905929,74.34505685164851,6.561894244852054,922.0716029138928
Eggplant,97,33,39,28.531359509616337,75.49681208736456,6.994555993719109,991.5461428209255
Eggplant,92,33,47,24.602169044050733,73.13962049226518,6.922290661293336,806.5021919891233
Eggplant,84,52,55,25.299778388995495,72.3188466534746,6.7881296043105745,847.6533842103304
Eggplant,93,35,49,28.254116240430406,72.63383691635117,6.830454570126051,864.5617470849412
Eggplant,102,45,48,29.504794310834157,71.35243647384884,6.927077210270031,823.5914199308171
Eggplant,87,41,49,25.662253020084034,71.24583514909457,6.524757499368591,893.0139721319205
Eggplant,86,48,52,29.070813232460583,76.71559853190469,7.000537079200529,947.9088541466162
Eggplant,97,51,40,28.665618785472006,76.48547604310153,6.679826293582022,868.0554133336307
Eggplant,92,35,51,28.213870116337546,68.11859359131923,6.629192601796615,869.1944221543296
Eggplant,95,35,37,25.940752351977945,71.79249655042773,6.681183887510583,899.9750500295444
Eggplant,88,40,55,25.42178105653318,75.08893863607321,6.8360758601980125,873.4501406316464
Eggplant,87,36,44,25.844627348497667,76.88160828804212,6.700795746319549,901.7603943616091
Bottle Gourd,61,46,70,30.509463969773552,61.769569051852386,7.7508283594574765,1112.4725223014389
Bottle Gourd,58,44,66,31.597563261740422,58.41460164674301,7.700394736188941,1139.8327293683983
Bottle Gourd,46,46,53,30.691542775050436,56.9685751988768,7.462397124605485,1025.0461423670445
Bottle Gourd,50,42,66,31.00681124529283,61.595763338261875,7.297386291053212,1092.7531518559742
Bottle Gourd,52,47,61,30.273541490056026,56.16120072696067,7.6671264827600165,1034.3556969072895
Bottle Gourd,54,43,61,30.598557245348623,58.486363019994734,7.751551258557421,1022.7891093063611
Bottle Gourd,52,52,62,28.09649554250608,64.52283845663297,7.592994734985876,1007.4116766913087
Bottle Gourd,45,39,66,26.99842663311157,57.8007624087722,7.359994553514517,985.5156837839596
Bottle Gourd,61,45,65,31.854981811490177,63.76492452307845,7.324403177532216,1045.777798883505
Bottle Gourd,49,43,61,29.771725238397075,65.0108684497549,7.572428699420673,1114.0150853667308
Bottle Gourd,59,44,70,31.03496817103875,58.85847823850126,7.263860917102448,983.2274568232899
Bottle Gourd,52,42,57,27.727073707586285,63.81803343645197,7.706564699208285,1149.3194229558605
Bottle Gourd,43,41,66,27.394978779735997,63.19384036860194,7.531316518475494,1092.4868789142633
Bottle Gourd,48,51,57,27.501326576386287,58.855629548431004,7.691520383341939,1153.8534841138553
Bottle Gourd,46,50,64,29.613829077231863,59.367537162769544,7.293162733823189,1038.1303362750239
Bottle Gourd,61,44,62,31.285756847089633,60.35333023471042,7.669610529676688,1029.3112541207206
Bottle Gourd,45,44,68,29.130181826941012,57.44157095363499,7.460615872261133,1076.0527757981188
Bottle Gourd,52,57,53,28.87150036814664,61.32391968634005,7.7919317251068065,1103.294914869639
Bottle Gourd,57,40,54,28.678655636236282,64.75188224360288,7.7681347725563334,1000.761622649329
Bottle Gourd,44,49,63,31.075696907449732,62.454435304488754,7.425568543983941,1085.3956642787252
Luffa,19,21,64,33.726017895983,64.63186034099238,6.194150595220717,2266.1008341367624
Luffa,18,31,69,31.14036336976847,67.25806188263837,6.476489268285508,2169.3956069976252
Luffa,18,20,70,31.91757738063142,65.75599611805322,6.4079643318735,2187.092483589408
Luffa,33,29,62,30.204564813324946,68.92877353939795,6.639955406246154,2185.114609593751
Luffa,19,27,57,31.343523491342275,67.92258829579201,6.58279274121793,2254.9380877352187
Luffa,33,27,68,32.61203589936642,69.21327179218098,6.25819717781573,2261.32058585628
Luffa,15,29,57,32.03125549124147,60.072140206577664,6.676780711367028,2239.687894465087
Luffa,20,33,72,32.24743412815791,63.86462859133404,6.583227566879922,2220.861869511448
Luffa,22,31,70,34.94737107106457,67.9882484858367,6.562297990445508,2278.3102755451346
Luffa,20,27,73,34.065303759766365,65.20937488761699,6.355407334461632,2194.5994615382106
Luffa,31,20,71,29.1707280946031,67.00979030871841,6.5655186737619795,2258.5426100341947
Luffa,29,34,59,31.312772151800054,64.0123629841626,6.102198332132571,2326.3203005570786
Luffa,22,17,58,32.88836205152055,68.65653629177243,6.607224647075102,2168.3182492891656
Luffa,23,27,68,33.30091052872626,65.25933472449496,6.332984873586254,2165.776594226658
Luffa,27,35,75,32.33831840902722,62.09675439411788,6.6168847306893,2200.19308441297
Luffa,19,21,65,30.104266562526703,66.10645645142502,6.457922677940556,2276.6697655015173
Luffa,29,29,67,34.3437940383909,61.29431579573169,6.133504400799641,2332.6221944950476
Luffa,31,32,64,31.343467265228323,63.790210702091606,6.3068488618053715,2184.726714451382
Luffa,23,32,74,30.991629422078518,60.15592024611018,6.663064431800581,2252.7435607112575
Luffa,15,28,74,29.085839641592035,62.65316564596542,6.181036083546195,2274.8232491517597
Onion,57,38,78,35.78205731125031,70.7751587549116,6.510409805083679,2492.1314759874876
Onion,54,53,75,34.88657517657464,73.3961047928335,6.508651871044367,2571.6849688145458
Onion,57,52,76,33.30695577646506,72.66156062253287,6.614310585441693,2535.575204901024
Onion,65,50,78,30.139518442432912,72.40274480021782,6.79831843879679,2406.8691713411354
Onion,49,42,81,32.373473709298736,71.4075113343863,6.913572438860745,2511.6836424443495
Onion,64,46,80,30.981321621758834,74.5683647419815,6.55421268992467,2483.315408678836
Onion,61,47,69,34.646520182401446,77.60995872749267,6.97186888012903,2529.7862818423096
Onion,55,41,81,33.5985555724748,70.037768599132,6.6018752818080895,2515.16436347526
Onion,54,41,80,30.36959713676483,74.84385174890437,6.648606802522022,2544.1120719320693
Onion,55,41,68,35.759714615883965,77.31815903094362,6.99246361984142,2469.378506684516
Onion,55,53,77,34.21447092921772,72.04481476656294,6.757651429989328,2495.668984977165
Onion,46,48,73,31.272752073197225,79.87420636784073,6.83525452865154,2482.1131085004636
Onion,61,51,77,31.337088495918778,72.61921502973573,6.682381638000587,2455.352268810347
Onion,65,49,67,35.27267119326186,71.23440808599925,6.926198393691774,2553.098525854772
Onion,58,51,80,30.982955707677277,79.9419401831416,6.598913693023942,2508.2714648540828
Onion,57,48,72,30.015636383944393,77.03323661913318,6.877688160043235,2575.696303113374
Onion,64,44,80,33.43400617216359,70.8460561296038,6.920318564590083,2427.6257130730437
Onion,57,55,74,30.37556557587247,71.74820682485462,6.446233748809984,2535.805376220291
Onion,48,55,79,30.556337609365748,72.69526830423592,6.402691064675098,2452.002715142586
Onion,47,41,66,33.7679651309083,79.65012779193005,6.822331533013588,2478.3107419804614
Garlic,25,89,44,14.317267563581161,72.57897539547619,6.04045090493371,1828.4747634927428
Garlic,31,73,53,14.333303582379976,67.62739705392426,5.952862021999087,1755.0491640567138
Garlic,22,79,41,19.772384524567357,71.287158971193,5.601283184320537,1849.7061447724989
Garlic,19,80,48,17.54160615304133,69.04417624171988,5.693427477082359,1878.51511335523
Garlic,18,78,48,15.085185172333116,68.20014469730343,5.668956360794559,1901.0112555072485
Garlic,29,78,51,14.37140247719169,66.48929500543721,5.7082725080571715,1895.5667721769269
Garlic,30,91,53,18.954769284280047,65.7047836642717,5.9340870460363595,1870.1454872818201
Garlic,28,73,45,19.846965438865197,72.43514885623412,5.763446674909858,1768.8351272657285
Garlic,30,77,57,19.0617867389006,72.22883613599664,5.692355936070944,1844.8124222711358
Garlic,26,83,46,14.959127703941412,71.91929714145013,5.953255528084359,1905.380498987904
Garlic,25,92,59,18.325079054366558,68.2417693133414,5.627229896519673,1862.654268051568
Garlic,20,86,52,16.087961377601246,70.26835965573486,5.978522275930324,1872.5224323601574
Garlic,26,89,58,18.826784435500173,64.30757772809358,5.9926107770574895,1728.5000046166615
Garlic,26,83,50,16.9299665758425,68.20050482795027,5.902575538584775,1854.72359527639
Garlic,35,85,53,16.522492650632103,72.57687249708319,5.934150628290043,1860.0321563153911
Garlic,16,80,56,18.392759220797835,66.42660255414985,5.621823654381523,1842.8777395327752
Garlic,30,81,45,15.860035925620895,71.43212147716743,5.715637574416561,1862.3714615685715
Garlic,26,86,58,14.749633428157354,65.83869920333942,5.7974095816336275,1762.5987227362405
Garlic,24,91,46,14.422503037480885,68.28157556673045,5.885447997918626,1753.3941324421776
Garlic,30,83,57,18.715872244962092,71.37289034365408,5.989894184034908,1847.8788332468166
Ginger,80,18,36,18.987440090063153,84.5611500491105,6.865672667964202,1437.9781567619807
Ginger,77,29,29,13.752214926795242,82.62687515478433,6.959182247069456,1520.7400779268182
Ginger,74,31,30,18.26239010549524,81.11859506267176,6.614839785692346,1411.5652957667457
Ginger,77,26,43,16.030135017301014,81.90654511676325,7.095374114636244,1401.1444403457535
Ginger,84,34,45,14.810781457656045,82.82961746178567,7.099297092053686,1337.9344319369045
Ginger,85,23,41,17.171138478640618,82.01014454409423,7.1405344761958025,1405.1508792076734
Ginger,90,29,44,15.08648843024481,83.72654885195975,6.725844161205952,1518.006418936971
Ginger,77,34,29,14.81623506666282,80.8456894842411,6.912604769519124,1357.6997276340164
Ginger,72,20,45,17.468297852820022,78.71336563097174,6.843946020903379,1497.8534692065161
Ginger,86,33,39,15.32573758020673,79.26520306942349,6.708045455548181,1480.2970267280166
Ginger,80,26,40,17.742463406039963,83.72602704377863,6.76464714507173,1510.8272544752263
Ginger,82,34,43,14.740082570271648,81.39313299327857,6.878594699800898,1450.0166600016432
Ginger,78,18,26,16.37409209739159,84.6851073397922,6.601606313636288,1430.07878785245
Ginger,89,28,35,17.804580272806312,82.54404246906209,7.166913079341489,1404.5081602716089
Ginger,80,20,33,13.993986111603526,83.02132799421601,6.621349391093615,1417.2196188753514
Ginger,90,15,36,14.151752195252131,86.26254812405912,6.647693405145468,1452.1926835458303
Ginger,88,26,26,17.901168112264905,86.10154462038047,7.138762608934607,1403.680324226033
Ginger,77,19,45,16.015736426034568,84.49050203418331,6.784704264631204,1441.8200843054515
Ginger,88,29,36,14.724148809606106,83.3845374965554,7.113232378959484,1369.789227297593
Ginger,77,27,27,18.18662419956425,81.83889378567771,6.858125076408616,1442.476231396802
Turmeric,24,58,73,16.320096032513668,41.29284158974227,7.556282703677822,1381.4866686499784
Turmeric,15,60,83,12.358922254080857,39.12042530560615,7.492832210223343,1253.2282834802068
Turmeric,18,57,86,12.568817085400683,42.15950829316451,7.329094397452668,1349.1839304206799
Turmeric,18,66,70,12.376777755511238,36.69894999905161,7.392605520530422,1211.9510890715721
Turmeric,21,61,79,16.87981001022265,41.12880548831109,7.3674103871381575,1277.046994136372
Turmeric,31,63,87,13.026079916372066,44.390636303397564,7.3591550875093485,1209.5657156168172
Turmeric,26,52,72,12.872629635716779,44.44956499477878,7.546896025432172,1264.4231534840474
Turmeric,33,60,69,13.211696629189259,39.5836045137932,7.176346347601048,1354.2912886203503
Turmeric,30,63,84,12.674088691164924,39.77812160971253,7.442466550230258,1262.5375538574172
Turmeric,28,55,77,17.0634033295981,41.961514754035164,7.126355460557701,1376.4713562337272
Turmeric,19,60,88,14.340448165241439,38.622729900518884,7.484365364711457,1383.4946843147545
Turmeric,28,65,73,13.893671185642338,39.07255677776314,7.325944151699507,1304.4467314300398
Turmeric,17,54,85,17.783328475293324,42.92209865725711,7.640505468093689,1402.6105581687664
Turmeric,18,55,79,13.166897806267041,40.98657815451552,7.181511673824137,1233.8637637122936
Turmeric,32,54,83,13.171268978720228,38.70882078702144,7.409629677868197,1405.0643922896886
Turmeric,20,66,88,16.69582807483911,40.78498867344478,7.174588457918659,1302.5705647009304
Turmeric,27,49,84,13.11127108396091,43.49702357415478,7.377457249593826,1324.7116229419385
Turmeric,15,59,83,16.248877815368434,39.7977017657226,7.521288314028796,1336.6295877573916
Turmeric,24,59,80,16.30248130040897,42.208251681074984,7.32270858678825,1292.3425350677321
Turmeric,30,63,70,13.573316852856287,38.90741404458515,7.325341535707574,1379.5118005010322
Lemongrass,51,65,26,16.491283214099433,88.56935130738738,6.132608342690722,835.9649908867923
Lemongrass,45,65,25,17.28096453811389,93.87089102506894,6.487867630257713,844.5155428984148
Lemongrass,54,67,33,13.84589031827644,89.53200198537253,5.980506616039818,979.0345704547004
Lemongrass,59,74,26,18.34317161730261,89.87072858552781,6.052883826595395,988.3228303588509
Lemongrass,50,62,41,13.377698150139494,88.98450448120103,6.17031885029179,974.9616958774138
Lemongrass,59,67,41,14.89707253219043,91.93896793595586,6.100482428583362,954.0638205824366
Lemongrass,51,70,29,13.267984759343259,93.24256359692231,6.204936886327942,945.6584216501706
Lemongrass,64,62,37,14.500245160444305,91.81512340839359,6.331346541773177,862.4229216929386
Lemongrass,62,69,31,18.030392550128543,90.51903558831886,6.460455682903903,841.8536807245792
Lemongrass,50,81,33,16.484834567319844,86.55220946448598,6.0219813998915965,1003.8645760232332
Lemongrass,56,64,38,15.15377264309788,86.20569616305681,6.22076165363637,975.0299672492828
Lemongrass,62,79,24,13.50963647966739,86.40898279593537,6.106625412136742,934.329969513875
Lemongrass,53,80,43,13.800532531762961,93.73618397095684,5.966580130872921,955.8462393590914
Lemongrass,59,80,34,13.179736357752597,85.06480521985274,5.9035533580656185,964.9087365625485
Lemongrass,50,76,32,15.463277756051149,86.40840466477115,6.272287624899103,893.6295536820007
Lemongrass,56,63,27,16.892269491410193,92.15685956668763,6.211442582856889,963.594115642129
Lemongrass,49,62,37,13.81438363398447,84.99452131929554,6.154764806171203,840.058823019239
Lemongrass,54,69,25,15.323055084203666,88.26461250219695,5.968175154726532,895.338618513639
Lemongrass,48,77,38,14.24777375379613,87.06730726948459,6.440939189033204,874.6529588655642
Lemongrass,46,70,37,14.257858758658568,92.22597049474545,6.46446935642586,922.9140439353704
Coriander,74,25,102,24.97656632789841,80.58312299664895,6.507075540802004,1499.2080074137966
Coriander,68,30,103,27.311920517461907,88.76425342813884,6.402301402528997,1515.1752889314862
Coriander,65,32,100,26.730239563359845,84.96048994833879,6.307076773742718,1444.62424446669
Coriander,68,39,91,25.809602965144187,83.21872635458992,6.393190100579486,1412.8650474734247
Coriander,68,28,103,28.696368699032405,83.46414608121566,6.663685007898722,1543.162444643623
Coriander,60,33,93,28.157857961007828,86.60443693334558,6.390729740758049,1517.3759837330113
Coriander,74,40,95,26.76600551888332,81.8276154789407,6.5969215454414405,1473.4034577220118
Coriander,62,33,101,27.113876531815958,86.32412748539818,6.104222959233952,1498.7759773216726
Coriander,76,29,87,23.855632920936802,84.68892830743248,6.194412201400503,1541.5462896189733
Coriander,78,22,96,27.674569656551988,89.4931479180599,6.575138413761361,1420.3752860580892
Coriander,78,28,95,25.171348915398315,82.8757702617922,6.373203988799726,1498.7335011537866
Coriander,76,36,91,27.949295826550763,82.0800891920303,6.58889265273864,1448.4854956825427
Coriander,70,39,95,27.09495042236655,84.59770691354449,6.6115375480317695,1371.7093614958294
Coriander,60,36,100,27.17897800187879,83.1759082389381,6.139920947603386,1504.620262806503
Coriander,78,36,102,25.40368619930082,84.923090554557,6.214024486997279,1490.5453737110686
Coriander,76,35,94,28.004484609886013,87.31856909639232,6.150732792883154,1530.7443423425295
Coriander,73,25,85,24.88907233193873,80.26268454418351,6.327940623414733,1527.2767802490528
Coriander,62,23,86,25.795920721070583,86.77301234600046,6.560120456242411,1521.1343219028397
Coriander,75,23,98,23.376286664277465,88.53607806732566,6.684688287779424,1391.1980719179762
Coriander,60,34,95,25.69706548747611,88.15994442923846,6.418836877371814,1529.839131872276
Dill,67,57,88,32.739357667656265,46.346981569798544,4.938725571430307,2332.679797117262
Dill,58,41,85,33.729186774083736,44.88173463151219,4.983425879495741,2338.258214980808
Dill,63,41,83,33.431674099115384,44.473123474999596,4.973017492694119,2472.406527147915
Dill,69,53,84,31.362378584271635,43.661079509176616,5.37875833545196,2511.3704732984893
Dill,60,49,100,32.476924607261395,44.50982048326556,5.393280091243628,2521.7239259183107
Dill,57,51,84,32.221813125807664,40.5633493068525,5.390916367527295,2420.4092532872533
Dill,62,47,88,32.4664198892231,41.447779824167625,5.25968402766548,2357.327703703248
Dill,56,57,99,31.42178562500827,49.22255179603918,5.203855455727307,2402.1204779047184
Dill,64,54,96,33.6061073045219,42.0587780402409,5.379178207936566,2439.0089826782128
Dill,62,39,101,32.95842752049992,47.73521070182379,4.89807328392998,2361.386087444032
Dill,69,47,92,31.014899846497098,49.29317658923059,5.119174005653536,2389.425039251354
Dill,67,56,88,32.33852704922462,45.633608049337894,5.39506386660287,2522.578268798419
