crop,N,P,K,temperature,humidity,ph,rainfall
Lettuce,24,72,95,15.844748319269836,89.96586816270712,6.103495628222988,2071.3582643341833
Water Spinach,33,86,48,31.12376354057394,73.61585010153888,5.655082481139377,1114.4453273968822
Water Spinach,20,86,48,31.916569356037478,72.79020427237919,5.608099987527338,1204.8865275699143
Water Spinach,24,95,40,31.705494961437825,75.66243045054274,5.5916384782804185,1226.4251826438758
Water Spinach,35,95,37,34.91901202642433,74.21658029390291,5.68965317628516,1109.7118691888963
Water Spinach,20,93,36,29.929208706262923,76.03992339489236,5.689640171039518,1098.1228335811454
Water Spinach,36,98,38,32.289277916215184,73.8400847298149,5.667288235613285,1217.0239352302517
Water Spinach,30,93,36,30.721791865538144,80.14509049208056,5.5231287725174205,1205.415638265668
Water Spinach,19,92,32,29.140247137699276,73.49542892598096,5.6402725778858285,1279.4248449722888
Water Spinach,23,97,45,33.17931167099865,74.00774139337179,5.427841594985541,1275.296460015837
Water Spinach,36,92,38,30.784039252725627,79.36907756839959,5.8448489088632565,1176.8959543328158
Water Spinach,31,91,39,33.99326502582326,77.72638614696591,5.954728646576897,1107.3694236090662
Water Spinach,21,102,32,31.769246520579223,72.85821785633773,5.792026801256655,1216.5432398014336
Water Spinach,19,102,32,32.390909323231035,76.72301215375542,5.461659276728466,1275.8994549204435
Water Spinach,35,96,42,34.60700384178813,77.64155718879961,5.5768670002888205,1220.2561851760988
Water Spinach,20,101,31,31.41439031452256,79.05306219212179,5.841338529694551,1274.8140440613117
Water Spinach,32,100,35,30.120730571627764,78.36160468113944,5.446874013192426,1154.097956603541
Water Spinach,28,89,39,31.7995266545801,81.3815587236815,5.728076499495293,1121.3446504462463
Water Spinach,37,90,45,29.456590237829044,74.49866562858122,5.926682593532124,1255.9203182869587
Water Spinach,32,94,33,34.31431759448239,81.33419353740118,5.6128758207168605,1102.075993660987
Water Spinach,18,105,48,33.456109718434675,79.6641666903505,5.9743726784057705,1180.337432683862
Malabar Spinach,30,63,48,29.46430775088009,73.59372160275947,5.259586799483864,524.6282020775707
Malabar Spinach,25,67,33,29.89132772877282,71.1824371555698,5.044722915839556,644.7445398460854
Malabar Spinach,14,67,44,27.849697188431037,78.44078079266569,5.3804588266888365,549.3535456596791
Malabar Spinach,16,73,35,29.148808168301237,75.12019952867664,5.076925952340627,617.0316881541518
Malabar Spinach,28,60,47,26.24844929329821,73.90615314109453,5.445581926186397,609.8750830175586
Malabar Spinach,21,62,38,25.215969556364964,72.50108855906005,5.067738172335759,495.95992436592473
Malabar Spinach,22,71,35,25.173089955564002,79.0883417283053,5.451372148596759,455.2965976916818
Malabar Spinach,16,61,36,25.465733761654814,71.12376584236928,5.387085305943704,499.6402590057345
Malabar Spinach,12,67,38,28.955749736022458,76.33344738411945,4.955278779422264,449.3796581303403
Malabar Spinach,11,75,49,29.863279265413354,74.80715683162624,5.4321444129705485,492.5273924442391
Malabar Spinach,12,64,50,30.41162300094007,74.51797235024814,5.2501719938876565,481.62864900782654
Malabar Spinach,23,60,40,29.81778464294278,77.04713296904434,4.977442021680809,554.5911672096184
Malabar Spinach,25,62,40,29.421180058991908,70.98683105997888,5.052809546387121,457.125976712846
Malabar Spinach,22,69,42,27.65528116460913,70.90458058837768,5.36358172863091,591.7160995982406
Malabar Spinach,30,68,51,30.9862278360378,79.74445269949155,4.914830357995983,539.106687148138
Malabar Spinach,25,68,39,26.375676611717548,78.18637857824443,5.427976963813223,535.5499837870652
Malabar Spinach,25,63,34,29.942203321360836,79.93851750761104,5.004081097677953,632.668052410453
Malabar Spinach,16,63,45,28.852594775094744,77.34468383957054,5.279124052442092,487.5074569851224
Malabar Spinach,19,77,39,28.51989868120034,79.68604050095038,5.006003552610526,587.3192924622629
Malabar Spinach,22,61,49,29.980696445624663,79.77712254771276,4.917442062030167,474.8105248057229
Tomato,91,54,47,26.123720551742302,84.74141907672079,5.699981945690812,1394.069996487176
Tomato,94,52,45,29.230629480484858,80.10302688025746,5.7938967276965325,1446.779007870789
Tomato,85,60,59,30.59059053231562,78.53609849190784,6.0829863827097554,1386.1835585204144
Tomato,80,61,51,30.87383120050957,85.23145774012342,5.911809291251279,1413.9179259000084
Tomato,85,60,54,28.496002582905565,85.94517500975306,5.650639762589582,1509.3162184517792
Tomato,78,58,57,30.869133785205428,78.78597310114614,5.905781276022654,1330.060908505712
Tomato,78,44,43,25.79046142548969,86.62575839498672,6.1932040615673,1484.7379046844849
Tomato,79,61,55,25.727708392061594,79.07761233467042,6.117553995871188,1398.9987408129778
Tomato,76,54,43,26.007087685132053,83.99928446367024,5.613224174118772,1510.7911232741326
Tomato,76,57,43,30.72687383628833,82.64944714736868,5.606205141909749,1340.5615134689717
Tomato,91,55,51,30.57833313502858,77.08723628118398,6.161508013944121,1389.9284238609596
Tomato,89,60,53,27.610188601873226,80.99617445642275,6.003697633568501,1400.4940804465023
Tomato,77,56,44,29.78405922685836,77.40051128132575,5.842984147231515,1369.7053599638948
Tomato,88,56,55,26.236220630186253,80.52620120255901,5.68083768266427,1496.8706348230508
Tomato,90,50,55,27.070455700640938,78.09232479082748,5.997297515180905,1426.6301960212193
Tomato,76,47,43,27.198532788285526,78.68380555505307,5.671294914154352,1461.2900586967626
Tomato,89,45,48,30.814195452440412,83.40079104077385,6.1595882442650405,1368.5586954166986
Tomato,86,50,48,27.36053576880853,78.00210184747255,6.095477180175717,1426.2534833480117
Tomato,81,61,59,26.06758238802919,81.51157036920912,5.778937880947781,1317.1658144504904
Tomato,85,53,52,26.356307514467705,82.2363355946529,6.0351621292022175,1424.165949837364
Chili,34,52,96,22.86532520214869,66.90345803934937,6.656778095102992,884.8010790862986
Chili,17,41,91,26.08575620463455,66.8579111272869,6.374617070580044,838.5075219399845
Chili,22,41,103,22.462173296925762,74.68827255174394,6.603141593727206,974.9170141479234
Chili,24,35,99,21.99171244277036,72.27560237358357,6.664057497679061,907.7671832879687
Chili,30,36,102,24.728705233008917,74.23910083425687,6.322158827353157,845.1953961975263
Chili,26,47,96,21.33975187030793,69.6212648739564,6.140234607946926,1003.7555797922155
Chili,26,45,106,21.79826451240035,73.17692950114274,6.617233408168683,964.7992634098047
Chili,24,50,88,26.28634557993377,72.50070560017711,6.160594015583169,975.93663733774
Chili,20,51,105,23.04725373392403,74.44574936513081,6.1206836671953635,953.8962168210204
Chili,27,34,106,25.670750968998412,70.55531603544273,6.640604303145276,947.8692829399029
Chili,16,49,98,21.98831735065257,67.03208874086272,6.563408451583968,873.1517047471739
Chili,25,49,88,26.392365356062918,66.10382215947338,6.556041821860142,992.0592415911888
Chili,33,45,87,21.19280905659579,74.47137423158281,6.145478863923357,896.6426026187462
Chili,35,48,101,26.78131061975945,74.33753913945503,6.573128599879086,975.716773821569
Chili,27,41,88,26.598411439257454,70.4933862563687,6.589008770563327,956.6737345547924
Chili,17,34,105,24.660137073589365,75.6823431915922,6.227248493613884,934.8294321557207
Chili,33,42,94,22.79145200555688,66.42153854507261,6.390239898388608,818.8541640139777
Chili,30,46,101,23.79398311012507,74.8104608760589,6.253079002509259,967.0180345006734
Chili,20,49,90,23.13734007250858,67.0218050166783,6.340184025361574,964.3042913028457
Chili,17,51,93,25.564923393643653,75.62208070450697,6.296548463719842,947.3326274303929
Cucumber,64,95,52,17.61493728535683,82.94690831192176,6.54384964472408,837.5791038081915
Cucumber,69,95,53,14.534297259079713,85.72774956828937,6.484098496445071,717.0637855826386
Cucumber,66,96,52,16.379239155099125,82.76549062557368,6.278748477286595,806.8218550924867
Cucumber,60,87,44,15.481702249295484,81.6011086245866,6.400575685956689,773.5739335297816
Cucumber,69,95,60,17.224301711763836,76.49962352800213,6.266627231047986,752.1772010725842
Cucumber,58,97,57,19.65547496324941,79.08391641210638,6.681132073402775,685.3590045333409
Cucumber,64,91,52,14.740882291278814,77.48243310616768,6.109655810571589,787.8678942860694
Cucumber,61,89,57,19.892171339176876,80.50651338606343,6.585747128340021,736.587240026113
Cucumber,58,86,58,18.85678431226918,85.3921242991118,6.176740211589711,843.9363307941218
Cucumber,63,81,56,19.809260431871586,85.4821604404994,6.554792976069982,815.3843860073807
Cucumber,73,84,42,19.390516230731354,85.10953075535771,6.545696235121309,826.261893589326
Cucumber,67,86,50,16.709883473782345,79.35963184504863,6.238882016405543,778.7811889634572
Cucumber,73,95,47,18.470938720988485,78.3558780536272,6.305102053555483,792.0688475295839
Cucumber,61,88,44,19.943744199411444,76.65462447282226,6.488790106261267,693.3191558233443
Cucumber,68,86,53,19.75134591911265,81.33378819723995,6.346807172983385,714.619830832985
Cucumber,65,98,44,14.345285036303899,78.16795845806888,6.616270899411904,777.321764797354
Cucumber,69,82,60,16.59560439235162,77.96983046675362,6.50498804015114,869.3926838444212
Cucumber,70,82,55,18.0084609690064,85.35609871940551,6.418659867827562,759.501561857453
Cucumber,71,95,47,14.123457748021508,81.72918654865826,6.28287984603824,679.3471618656448
Cucumber,67,85,46,14.292051822416441,79.93325155273828,6.3540825639022565,727.1868045253307
Pumpkin,73,40,33,17.302879283849062,61.050353851274785,6.607241584313007,774.6416911901005
Pumpkin,71,36,34,18.982101839307447,60.56395255896383,6.670564729705393,699.1422358063087
Pumpkin,80,30,46,17.77519259725225,60.86766074803207,6.850710985709075,700.9928236860986
Pumpkin,75,44,45,17.546816566981878,56.375745986149774,6.830888470188914,781.4788944037732
Pumpkin,86,33,45,16.75354225985193,56.04734960636417,6.514047967399194,834.1595976903001
Pumpkin,83,41,46,16.312528921919693,60.86727294124179,6.630723042400255,787.7576036773206
Pumpkin,85,39,40,15.670348210241077,60.89710283726892,6.662594688561271,836.4624933130926
Pumpkin,76,32,43,14.806328089314922,61.470763352717015,6.455039474067036,767.4344447759505
Pumpkin,70,31,38,18.557815278920856,56.27975237053536,6.794204246786468,817.4368028235688
Pumpkin,78,28,42,18.575390531291216,64.19106423299684,6.866815581036099,774.164308544122
Pumpkin,83,46,36,18.466551742204032,56.396893730908296,6.9669893708116035,672.0087784722026
Pumpkin,87,28,45,14.868784328484631,64.20526359859544,6.972780868548921,696.3380285758319
Pumpkin,86,36,43,18.95691007710531,63.50521011628179,6.46512392254973,754.6311804633633
Pumpkin,69,33,40,17.731013327525226,63.05036654999928,6.781567767495861,807.2288144799458
Pumpkin,68,38,42,13.428941993452497,55.4580797312018,6.859285316797957,791.6391876863838
Pumpkin,87,42,29,14.749437710893323,56.18713365660127,6.622618301096262,684.092974061996
Pumpkin,75,38,34,15.296412266717812,57.32442647620867,6.928869843772715,685.9358411502087
Pumpkin,87,44,30,14.017948434946424,58.06012794791868,6.507711979773048,786.7638193786727
Pumpkin,75,27,36,16.088395430884983,58.22113540872141,6.614980939273912,708.0746880405383
Pumpkin,75,29,37,17.671620551370868,61.8931687850924,6.544944397272563,776.5020579796549
Eggplant,59,23,32,31.308287591796077,56.67457947368228,7.235633619130857,945.5171939901538
Eggplant,52,24,33,30.72483540412141,58.426477584981065,7.105172341237504,957.0000907866411
Eggplant,42,41,35,31.90534314453315,62.327248598157325,7.166506928217615,994.3904372946065
Eggplant,43,35,27,33.204513951069295,64.81028922105037,6.825526927316997,1022.7453787519388
Eggplant,60,32,20,35.583781037238374,56.30367521765225,6.91021140369062,869.1413258432812
Eggplant,42,24,32,30.711076506110583,56.109541801718514,6.701589037617014,875.4812448207808
Eggplant,56,29,19,30.99611380741035,62.99865288123591,6.771373524855231,910.8462130844069
Eggplant,54,34,31,33.045025274066965,65.55147051074107,6.983638039027696,957.8097485034912
Eggplant,59,28,27,34.40740471658897,57.768628591678734,7.030823666160178,933.435314454158
Eggplant,43,41,25,31.760083449807247,61.68464853037656,7.168242575634491,869.9766444595958
Eggplant,57,31,36,32.335878932567304,58.86638292570508,6.734737091356356,904.8733819841465
Eggplant,58,36,34,31.27527038298881,65.27212590269195,6.759285717961657,873.433498451225
Eggplant,43,30,23,30.24239768563281,57.71566966238377,6.993627174860353,988.7791154218132
Eggplant,59,35,19,35.16014689423992,60.594665505586015,7.255108075003028,908.9053034786924
Eggplant,44,42,28,34.13170206300205,59.17141319974444,7.175855981870033,989.333845178365
Eggplant,44,27,24,30.297089986553665,60.25262956852784,7.098946632119814,924.892993240518
Eggplant,49,42,31,35.016653643278154,62.28444463249018,7.088704350000065,993.876397935365
Eggplant,55,29,26,34.35719270826136,64.22457714705584,6.750499790349303,1027.5813040762735
Eggplant,46,27,28,31.08946366264488,65.52149976908257,7.186467439394016,890.862175378699
Eggplant,45,38,20,30.38843199187549,58.5202475389732,6.702158966363906,847.5452202573921
Bottle Gourd,20,46,65,14.205313070836674,41.50544755258133,5.685504968999584,1737.0638864855132
Bottle Gourd,21,42,55,16.236766452632008,44.858448189213654,5.129029726372085,1817.5029168661347
Bottle Gourd,17,48,49,17.272002371142072,45.71658810305816,5.563309588837176,1744.4418814113474
Bottle Gourd,16,41,66,16.05140992684171,47.24401237286426,5.102640798292537,1741.7313657137897
Bottle Gourd,18,48,68,17.38427522092738,41.19426974785906,5.359168895673116,1727.0645071280321
Bottle Gourd,20,44,52,14.103621338270019,42.620276610619555,5.25337170618739,1741.7109395078953
Bottle Gourd,15,36,53,14.459695608604143,38.36201469782403,5.329212524508941,1803.6238513281473
Bottle Gourd,13,49,61,18.519833757733657,44.60055502940414,5.6000715216942725,1702.8520749530562
Bottle Gourd,21,54,55,16.24616061625953,46.314112319879285,5.222354415439437,1713.3958357777951
Bottle Gourd,16,40,58,19.00068912667114,44.10822831504481,5.289885871881169,1816.4858875507907
Bottle Gourd,20,35,49,16.83148007419176,41.46470223191532,5.225951210621769,1824.2284651793839
Bottle Gourd,19,46,65,15.562578832268564,39.21062360406991,5.2400122801540245,1716.4689363984562
Bottle Gourd,17,51,53,15.090213524554136,43.17129857360495,5.634447804769609,1829.0245046184768
Bottle Gourd,21,45,63,16.215974070974063,44.86819760353012,5.220630857771706,1689.8056891737926
Bottle Gourd,30,52,62,15.033260913353569,42.31381697032908,5.251501579911234,1719.0883687039027
Bottle Gourd,16,47,51,15.118027597538317,40.722986638199835,5.254186968766206,1799.101715145838
Bottle Gourd,29,41,68,16.22415304786498,42.13134561533265,5.24982232285581,1652.9227446620625
Bottle Gourd,17,39,61,19.147914552505167,46.621084974550435,5.171511419233151,1793.2840175157774
Bottle Gourd,13,51,54,17.8867942962992,43.411729413941096,5.198921381600717,1784.5258895118516
Bottle Gourd,18,45,49,17.28010185016453,42.37904903536679,5.353057569756403,1807.0382144234648
Luffa,60,57,90,18.037458420000398,86.73532049476128,5.808324406509737,2183.342671597412
Luffa,46,50,102,18.485491862063782,87.79872610283726,5.75434093985377,2306.560283971498
Luffa,53,48,95,17.50819340631129,92.95863234214067,5.999334137367026,2247.4500237666766
Luffa,41,58,83,15.531799271259086,87.90241806846124,5.8946370454914145,2255.1185134876514
Luffa,56,47,94,15.262980687516448,92.05443282039785,6.185855656057117,2201.7846020657207
Luffa,41,52,100,14.203106812405071,87.04473876729503,6.1166363306358,2199.9851325801405
Luffa,58,39,95,14.444306564773544,89.95749279714086,6.288322783194023,2187.276726798983
Luffa,51,58,91,13.108092184978096,88.50553239627122,5.8622510838370125,2153.8570325752385
Luffa,46,54,84,14.190633163328826,84.23286824097606,5.862457870516967,2171.5825785671873
Luffa,54,57,96,15.918531489581337,92.82299902729807,6.085663915325508,2290.6971802718904
Luffa,57,39,102,16.35151353038411,83.04320882538335,5.931372465611803,2272.2025683609454
Luffa,48,56,83,17.560115760387298,87.46930100600856,5.893661345501729,2214.3298948089664
Luffa,42,53,94,14.169100625407467,87.22124562774468,6.1459161752587015,2149.548455768272
Luffa,42,39,83,13.262279936592723,86.77279584195485,6.182807512889312,2143.2480136844256
Luffa,56,54,98,14.141852768537898,84.36028661992543,5.837554244860719,2215.9836605468217
Luffa,59,48,88,15.868936810687893,86.5815155670242,5.748305961863429,2297.1668678667647
Luffa,44,39,100,14.629570921865573,83.25377792415074,5.772520125083826,2238.010670254665
Luffa,51,46,86,17.54944722245112,83.95530935378187,6.221868952569896,2153.859395433685
Luffa,41,45,99,13.989698610494795,89.7340996141252,6.173077458628885,2137.747574545378
Luffa,50,53,93,15.997384659279314,88.84140045512694,5.873238633862683,2295.0736919961405
Onion,84,45,19,16.69432057875403,49.08645306484327,6.790369127089534,1119.1456490916978
Onion,96,40,13,17.664081081259894,50.6090630335202,7.0278646915676175,1184.8486794394053
Onion,83,39,16,17.576726100432623,46.29606357919758,7.230842396383789,1216.9012023994594
Onion,84,41,16,18.249148963705068,53.64377160124573,6.905262560113679,1152.4935520816039
Onion,88,28,30,19.823950302321627,48.92589060922919,7.2755618528547235,1222.4097782409058
Onion,84,30,12,20.10826891152601,47.455034777304,7.199288766627809,1149.534378202478
Onion,93,37,17,18.714202521490773,46.3394025032565,6.717860534964897,1272.8980449265623
Onion,81,38,28,19.06444215095278,50.06390788163406,6.788107388744132,1104.6756323223171
Onion,93,33,26,19.403364104642517,49.86527905110758,6.808900407119872,1277.5271044530516
Onion,88,27,19,20.173005203702274,54.14878755590756,7.141804818597022,1186.763225477422
Onion,89,43,15,21.15455649767106,54.5527246068429,7.283318760343698,1173.3835569885744
Onion,82,30,29,21.98269554471147,54.267915989824516,6.994684671106737,1156.9155835626182
Onion,80,32,14,20.564239324973702,50.61986565345851,7.093605399236521,1272.3887381979919
Onion,79,41,30,16.42159845441163,52.62240979560772,6.836779346245906,1193.4582463983782
Onion,84,36,26,21.03101057391575,46.58236086230659,6.967996814599769,1274.1394496493149
Onion,87,40,16,19.433024037638024,54.5776105437053,6.818191467151912,1255.966649376633
Onion,98,45,15,16.562297880188716,46.148531585729955,6.93929821057631,1098.188850573554
Onion,85,37,23,18.193699437552436,48.117387472259175,6.99996684169963,1169.8751959422593
Onion,82,30,16,18.5480082340399,52.05395884990385,6.757939262652682,1233.7880892569333
Onion,96,29,14,20.115953440631003,47.84496251628214,7.29640139299157,1172.7020607726229
Garlic,50,58,47,25.27932653560562,81.68381751943758,5.253382711720806,1668.0179396075223
Garlic,49,53,48,27.626178924465087,76.43898963244011,5.286416697355996,1487.010616646838
Garlic,55,42,34,23.121060203565374,85.58566886473548,5.247260939368318,1654.662836038912
Garlic,39,43,46,24.304773316140487,81.98269284731055,5.118192452537043,1578.141125582664
Garlic,53,51,36,25.50292744256446,82.94704158944835,5.45188163933239,1513.3700816307835
Garlic,36,59,41,28.31041608479881,78.26671859224267,5.3949215965053385,1575.0179250165459
Garlic,54,54,43,26.079089874635493,78.28590938226567,5.434337414943717,1508.4173494230868
Garlic,49,44,39,26.37299451384156,80.77061584677864,5.140325438004364,1641.1753517985217
Garlic,38,61,45,23.596683562973027,77.20035712804622,5.426663363937829,1670.782902067471
Garlic,40,60,35,26.53447871671466,83.64908187711782,5.308697599347505,1601.3281245961807
Garlic,54,52,36,24.762983134896604,79.88212101076628,5.261171400604445,1496.5697943269156
Garlic,40,43,37,23.235066183434263,79.89645318540155,5.573298943796643,1539.2891653095123
Garlic,47,47,46,23.0552295517703,80.49107796895801,5.215574835429989,1667.3954620992986
Garlic,45,53,40,27.97510938970173,78.23060059083633,5.1682485508591975,1652.235783831133
Garlic,37,59,34,23.026826632881086,76.7267218772514,5.114894591701345,1520.984659888614
Garlic,42,43,48,26.066177513305078,76.18921234235104,5.524417810513815,1623.8884652241088
Garlic,45,42,46,28.730462425172675,84.46579450259289,5.636981488959124,1631.4194354337985
Garlic,43,57,45,26.63491733189558,82.25628133736237,5.425015540135994,1544.1927484672947
Garlic,51,55,36,28.157877360782393,80.3779452271284,5.502281813511158,1490.5693141737129
Garlic,45,46,40,28.14267433180693,77.14304541178014,5.186553848102931,1585.6021725410637
Ginger,44,69,49,26.400233057785975,68.02049797218804,6.815567557844116,2130.9653083223125
Ginger,37,81,40,28.525200304414994,67.19736086915667,6.855632497848414,2131.7816481942637
Ginger,47,83,57,28.368775833438438,65.08098227716516,6.719205139369556,2243.5342988756597
Ginger,33,77,40,28.579478787852178,64.85012006269633,6.860643058162489,2286.932150158974
Ginger,40,72,50,31.37341844231485,72.93153713327418,6.477032376287502,2245.2739884574207
Ginger,49,68,54,26.23987050100517,63.450067353080854,6.618475485811487,2225.989261777038
Ginger,48,73,47,26.90460574875718,68.54088847246346,6.689406591505376,2107.703518357299
Ginger,48,66,46,29.377101661723067,70.02890927731053,6.456394258850257,2275.75403794107
Ginger,34,76,47,29.11384423767424,66.31588565610554,6.704878842211344,2163.5323808639055
Ginger,41,83,41,28.278748397463172,63.21366843479679,6.808988044784556,2100.38560535683
Ginger,49,82,48,30.186435430929674,66.0548389493081,6.967321308312988,2101.8542752780077
Ginger,42,84,44,27.15952022679922,65.59527945134955,6.843086546422242,2267.8586782412062
Ginger,44,66,42,27.49635020885499,72.3024182644388,6.610233646496032,2241.7437848837812
Ginger,41,81,53,30.620064494155322,63.762958952719664,6.447823879318777,2200.443080936386
Ginger,44,80,41,26.410627970526566,72.08970500294637,6.626840409247158,2248.2097935586094
Ginger,37,76,54,29.960356168492694,64.97544948086954,6.504894210549382,2203.479393508558
Ginger,36,85,49,30.237481515526376,72.07568809380193,6.501474081244593,2222.033473607412
Ginger,44,72,57,26.735334956177603,67.80080170152357,6.456681360667205,2278.9287920172687
Ginger,35,82,53,26.47234067344263,68.66654838737752,6.603896146160663,2104.359999210537
Ginger,43,76,47,29.900642503057735,68.45144302241172,6.853691242478266,2125.219448066164
Turmeric,71,93,66,18.555869623793807,83.02682528558854,5.244241176072762,855.0156542096022
Turmeric,54,89,80,16.261992895314947,85.91350560891262,5.11939893703281,850.6578681585668
Turmeric,65,88,72,18.681139140779216,78.47414156470106,5.331806403063726,932.4801243988679
Turmeric,60,80,85,16.187191833820403,79.5955205411782,5.267454353950182,834.7805288045108
Turmeric,55,87,80,18.10758804282055,82.5948741537644,5.44503241038817,841.7903961124101
Turmeric,59,90,74,17.06910345482801,78.76373753483048,5.343875792822605,852.6178353743921
Turmeric,62,92,67,16.21393581463131,85.93377030252621,5.515809764640871,932.21732475981
Turmeric,65,85,75,17.797650629336662,79.24774799818086,5.3802888352900915,797.32725640653
Turmeric,72,89,72,17.867719107914265,79.77717892567512,5.595734534847627,764.0527733607956
Turmeric,57,88,85,16.49494806467422,79.84362795907388,5.123193266465622,849.7780669300757
Turmeric,60,98,68,14.957487956260383,82.32087489553986,5.544440983720572,770.4741568689827
Turmeric,61,99,72,15.950062026426588,84.03198066678375,5.076228491078221,831.7869074912868
Turmeric,71,93,71,18.484589620238488,82.8498023452286,5.429492294726487,916.6194597036946
Turmeric,64,86,81,14.94970578456479,86.31667460225404,5.020890331172348,857.4558608499369
Turmeric,66,90,79,16.021741394418967,86.93127347698734,5.362586562647407,885.759461171375
Turmeric,67,85,84,15.149245868625112,81.32315675611298,5.341271230086706,863.6448218560963
Turmeric,63,84,84,17.877360846250212,87.04803118232158,5.587314694314205,833.4740655166567
Turmeric,58,90,73,16.14824996836091,87.46831539783636,5.07452398958326,774.9991963763496
Turmeric,66,85,84,16.824902711699842,86.36776369517894,5.128976509333416,814.8081473207897
Turmeric,71,92,76,14.16799604764952,85.42450717545688,5.151500550382278,766.2844747453898
Lemongrass,31,88,15,18.448246054247107,73.88909618850991,7.208539204953599,1643.2020348058845
Lemongrass,35,87,31,16.176092569766865,72.62994335627768,7.07400977199294,1571.9287241904192
Lemongrass,30,83,25,17.429451004869023,69.32955368253062,7.423468291921771,1636.7139717286425
Lemongrass,25,99,21,21.21381720253842,68.84010608035126,7.213332536990352,1590.2200625467924
Lemongrass,19,89,26,20.909277738344038,72.8937746940138,7.509703406779856,1491.0993621371028
Lemongrass,29,87,17,19.86445079951679,74.51464251352007,7.457372366737273,1548.393143054821
Lemongrass,19,85,22,16.97283855058231,66.93454546573176,7.414843647868484,1488.4375008059453
Lemongrass,29,87,21,17.580348479085018,69.51083698478345,7.5292620984615715,1522.3760380486551
Lemongrass,24,94,31,20.73568601951755,66.59005536358171,7.252784866036228,1617.5276027478938
Lemongrass,25,94,17,20.865898504669538,73.45524862624508,7.275676280286381,1494.969910431466
Lemongrass,35,80,14,18.888929183039625,72.67460797884924,7.269269209043258,1635.3015421930963
Lemongrass,22,88,32,17.92906165950228,70.02866026719147,7.329875068040007,1578.5055838884532
Lemongrass,23,98,29,16.757639051282794,73.23181032918245,7.575576438824999,1622.9212229240625
Lemongrass,33,92,22,18.151730411944627,69.43664186023885,7.516864980701176,1585.6852233628708
Lemongrass,24,90,24,18.93527245418149,70.2364179434164,7.186719248114598,1639.3710167957563
Lemongrass,28,91,21,19.140626615461677,66.95476307713716,7.024916900731915,1480.9238284865053
Lemongrass,18,91,27,18.35800930875975,69.1562832211412,7.479248462557521,1542.1876214843958
Lemongrass,19,92,18,20.62250165371062,69.84995444582327,7.142305122608158,1652.2823100481976
Lemongrass,19,83,24,16.436430955593163,74.40448617324367,7.241105536095254,1485.9386576098548
Lemongrass,26,83,22,18.1819107922889,74.26226890432547,7.217690799139219,1545.8703552056907
Coriander,67,59,24,29.160549635659873,72.15787577931262,7.760245102508126,1882.8568448574028
Coriander,65,57,30,25.519791390324905,74.7365076866238,7.235236907867295,1863.896898532629
Coriander,54,50,25,29.712726710231422,70.08508098462134,7.78254930253485,1866.4759397692117
Coriander,61,60,35,27.00999629162963,76.02705228001845,7.5686325864676745,1803.8469022422764
Coriander,70,61,31,29.60869662011713,69.16578205480069,7.530241552916273,1848.0535321404473
Coriander,57,51,27,24.755894290918594,75.89164165824191,7.318513105966637,1827.1887644787623
Coriander,55,56,32,27.02841649784061,76.18514067613354,7.332983228868024,1867.5006413593242
Coriander,56,53,23,26.199139728958976,76.67429229267542,7.608322840307305,1865.8498764343751
Coriander,62,49,38,24.0561013901756,72.1534139925647,7.720562506218229,1978.599907392231
Coriander,56,48,38,26.919453428093842,70.68277942154641,7.670523504029797,1840.9819709018875
Coriander,55,62,25,26.449726004796034,73.64967361985697,7.324307025996416,1879.732901790597
Coriander,69,54,38,28.074186454423504,77.54902875165286,7.379968175248168,1954.7150636061442
Coriander,62,55,26,25.46635816560757,74.34321372867029,7.550021780924431,1980.3754360528594
Coriander,64,65,31,28.546582506932626,68.92742619871744,7.574610102382233,1869.9097276397308
Coriander,54,60,39,27.464703938966625,69.00377696878827,7.3808085305659095,1949.8284817441609
Coriander,57,55,36,27.152267492668134,73.28568879165655,7.648942599936114,1959.740961124621
Coriander,60,62,25,28.661455876651733,74.59734020369798,7.77666284642053,1861.6780041516158
Coriander,61,50,39,25.273552070068543,69.17614477458272,7.43180453701004,1956.7150811076322
Coriander,56,49,37,27.725662871792714,74.32991744008373,7.714375333572141,1798.655718576475
Coriander,71,60,39,25.63700651018115,70.88000842439591,7.73639560866515,1818.4007788781062
Dill,51,53,75,26.561178764123447,54.19700872786307,5.359544041535408,714.6848469703813
Dill,62,53,63,27.83413951463096,49.71704266679077,4.965603961205706,662.178452512193
Dill,55,45,62,28.215411625465368,58.89084447835006,4.80297181531609,795.9162851248168
Dill,55,49,63,26.277597028347337,58.290394268030816,4.999038779033774,672.8343953716549
Dill,48,49,75,26.004956613244495,50.3012632155006,5.028014349644284,718.5649546757809
Dill,59,40,57,26.27517512377405,56.76238908583925,4.83819632041601,722.33725135912
Dill,55,49,69,24.211471002886245,49.25749149556637,4.926788114074076,683.6209384939855
Dill,59,34,68,24.236410828279883,51.398609786057854,5.395955029848701,751.1668154032591
Dill,64,35,62,24.581420830370632,58.19504890250439,4.981400200522229,731.59009269422
Dill,46,50,75,29.40554342970233,50.899773098550725,4.922158167013391,711.8277776375346
Dill,55,45,56,26.11150200203766,52.13287536034213,5.264900312236458,838.0056596063465
Dill,58,52,74,26.029497482016676,52.0445156492244,5.08894308959585,789.8848294444585
Dill,48,36,68,27.093627470142216,49.931997232732925,5.005646538373093,678.9154308123481
