crop,N,P,K,temperature,humidity,ph,rainfall
Lettuce,85,87,26,30.95919206297511,81.44186050793492,5.702091552928445,1989.168229832832
Water Spinach,54,25,101,23.614227746661143,51.753368506293214,5.047716600127679,810.6556471305939
Water Spinach,61,17,89,25.448176146362044,47.713538809592364,5.359560131508746,777.4206711270122
Water Spinach,58,18,101,27.541361244247483,50.23758688797305,5.364400248053843,891.409105356298
Water Spinach,59,15,98,24.088449482583634,51.251928410457964,5.528381283837152,815.2343765311913
Water Spinach,51,14,99,25.62391418382927,48.96699451819283,5.21193483562761,869.173432267203
Water Spinach,59,25,107,26.507067967651487,52.4669914702943,5.236058174437209,819.1485312228162
Water Spinach,47,30,102,26.422374978613465,52.051026934581294,5.395058305195386,920.870516881422
Water Spinach,61,13,107,23.575007777374434,50.237820286453044,5.576194042343947,781.2026244836826
Water Spinach,49,31,96,23.8450949399442,50.453115511100826,5.189452201353477,918.1238619466076
Water Spinach,62,15,97,26.851891340371793,45.704614678071124,5.456515998767892,845.4906106804438
Water Spinach,50,25,97,27.437375266033996,45.70887302053027,5.057330224383335,916.7111224037758
Water Spinach,52,29,101,23.111352370065006,48.165083143272454,5.146969453716168,792.9801455912659
Water Spinach,58,30,107,28.911869970175974,49.01937549269227,5.2685442129341125,932.6073418442403
Water Spinach,62,29,94,25.640275845529935,53.75766470486532,5.454564084205228,763.8200132798354
Water Spinach,63,26,105,27.90718631287968,46.904585669483815,5.195656956204663,842.5928760360845
Water Spinach,53,30,101,26.374641174922797,49.286268655255306,5.429877125685505,850.465335313744
Water Spinach,49,27,104,26.247331513119686,47.31953226584394,5.031645359302172,937.8958829660334
Water Spinach,49,12,106,27.220848703272637,47.317271428685,5.069628523970611,861.8918831817718
Water Spinach,57,16,96,24.40485939437675,47.49361839661084,5.0118199401497625,774.2480646552118
Water Spinach,58,28,102,27.963728156075177,52.6094135446872,5.596823228089693,910.3588848838599
Malabar Spinach,43,34,30,32.530755087902946,53.10152050040756,5.667404536796267,799.1825567547793
Malabar Spinach,40,34,25,32.04080763330138,46.68150072238653,5.410342022729339,881.2332776974149
Malabar Spinach,37,24,28,30.238002915648114,53.021148257528566,5.1657101379283965,825.907742962995
Malabar Spinach,37,30,34,31.489584028342474,52.50363929642516,5.243094399828746,925.6159074660088
Malabar Spinach,28,37,35,30.97829343949627,47.28527829569983,5.389111242944421,828.9481304906279
Malabar Spinach,40,20,22,31.00376739033375,51.101186727861865,5.239005739079029,971.9131483216896
Malabar Spinach,39,25,28,28.34357913752704,52.26163772273641,5.209825587448085,909.1017551766411
Malabar Spinach,31,33,22,30.92046131539418,50.395976189754776,5.332566558697412,865.9044629035828
Malabar Spinach,38,29,26,28.473365978132126,49.84921068082224,5.301185425173627,975.6649459249514
Malabar Spinach,39,18,18,29.281395858973656,47.355610109998864,5.106098120210651,884.7376389249301
Malabar Spinach,37,21,35,29.22463502408019,47.051285071854515,5.3498790370530065,904.5144744349486
Malabar Spinach,40,33,28,28.565546843019437,49.17267178613958,5.270206777885618,875.1459884601726
Malabar Spinach,34,32,18,33.148921275304204,50.42975282238737,5.581818215304585,980.0099503526922
Malabar Spinach,37,19,24,29.745833756101803,51.25663773167151,5.299082018224209,880.1201674347923
Malabar Spinach,43,33,23,29.645035135168204,53.56876665284955,5.468042011171312,881.6804774960316
Malabar Spinach,33,26,35,33.28120562260031,44.69158313594056,5.3001959696512655,955.3714250789233
Malabar Spinach,37,31,25,30.819384441208896,49.63230846338966,5.576866098961357,946.505916403719
Malabar Spinach,26,23,18,28.944307658752212,48.35965893427946,5.309297290324179,859.9751856886033
Malabar Spinach,26,37,33,32.771092294683456,45.836893076924454,5.5736496786438625,873.6370230983133
Malabar Spinach,40,32,27,28.976134807214088,52.3145448083182,5.242354477168168,807.4531985758144
Tomato,83,83,80,27.974398377498353,66.74599648393477,6.53407950683661,1748.7569484871165
Tomato,93,82,77,28.92754265389281,66.86889858560448,7.00601781901238,1798.416384560965
Tomato,88,86,75,28.819041011755207,58.04937377622149,6.8236503573708545,1755.8059652097652
Tomato,83,84,71,29.49021834236816,60.575515873065,6.75014766027295,1808.0185304487165
Tomato,79,68,69,28.340094606334546,64.86677001206117,6.56849590015676,1770.768649775819
Tomato,74,85,72,24.5966278174258,58.73677619756712,6.979222060075793,1671.8830382356052
Tomato,84,77,68,25.26367098597702,62.106656561666455,6.984408721609322,1838.8861790896951
Tomato,81,87,75,25.66305523496613,61.61081059323132,7.054261738492084,1734.0917734577974
Tomato,90,85,77,28.715046490634013,61.01562224004265,7.006898413745512,1686.9156435642772
Tomato,74,85,78,29.71216938634287,61.613244710784066,6.567872936425893,1764.3181121104046
Tomato,93,85,75,27.304061459703732,67.1808877185646,6.944456813853568,1800.854964224552
Tomato,74,71,64,28.17955197941777,61.900084871782106,6.582438110653594,1722.1099677948334
Tomato,89,75,71,28.31722414502378,67.79140315780445,6.830041240620492,1671.5442109536407
Tomato,75,79,75,27.485478330423813,65.70126667515815,6.808886555245872,1807.1991927393522
Tomato,75,76,76,24.55452532382209,64.83908958281697,6.877434958779385,1835.676932743793
Tomato,79,74,71,29.464479586197033,63.132214014995185,7.076136388687508,1714.179572088689
Tomato,89,86,71,24.839966959625826,65.9695486440376,6.954584342809055,1670.2508966878497
Tomato,75,72,66,27.62197842932867,64.57672940656646,6.664195440229621,1828.829955214639
Tomato,84,87,71,26.504809284379867,67.40083807090956,7.0806221589293,1771.619884942492
Tomato,77,72,80,29.023576695887638,66.29786908025837,6.815009347473613,1730.4506653893277
Chili,52,94,90,15.92565590888833,44.54039405831427,5.667368195120261,1751.6651568026207
Chili,44,85,90,19.672139896565717,45.67652689386942,5.933354630532626,1804.6398720637183
Chili,48,94,92,19.921883440656842,44.228690852720426,5.570098818418962,1815.1719751719663
Chili,57,87,98,20.300419328178073,43.35934408801663,5.575856374497577,1741.6280680492655
Chili,57,90,85,15.270256923071795,48.62264308156009,5.849889697581325,1830.074193046286
Chili,45,95,85,15.450509102646429,44.03109697666477,5.796024694405835,1788.9872373187975
Chili,40,79,97,18.971330099139465,47.59841864515719,5.9545196967108245,1887.1986584428673
Chili,57,78,80,18.98220417033514,39.49206201378536,5.92652107853665,1840.2049247078357
Chili,42,80,87,17.556468924188426,42.8736691094165,5.537422207901832,1856.2471599354412
Chili,51,95,83,18.888971501079588,48.857546870392795,5.702520962624654,1755.5191687832316
Chili,47,92,96,15.115315789278817,40.36277554130108,5.930892730978609,1861.283711035233
Chili,47,89,90,15.88082219102068,46.82931744484851,5.6019654105159855,1757.7202765030333
Chili,39,76,89,20.064719395752455,46.6933186586014,5.630527293793513,1754.5575131776086
Chili,40,91,98,19.274991850303564,45.00016191352468,5.826968171812674,1706.252997098157
Chili,42,80,86,15.045003607944642,41.32735814108039,5.8085220251805625,1720.757931892379
Chili,52,88,80,15.728499518816028,45.858641739849425,5.40098217027374,1704.8994658291908
Chili,43,79,91,18.086209397184728,48.298140753352385,5.592221854145153,1854.5272864011733
Chili,57,76,91,18.735638563610078,44.44420934354052,5.860024244481725,1700.0715083755078
Chili,38,94,80,20.394133157719114,45.60469854839423,5.913826252849887,1712.532128314545
Chili,44,76,92,19.483878344838054,45.4672276162468,5.501023391816489,1837.7942140928958
Cucumber,26,63,88,29.51479245678586,81.25870605337441,6.7823653997525994,1578.579056098403
Cucumber,25,62,103,28.077929853448808,73.6292135281145,6.670488764532184,1697.5221573099168
Cucumber,27,59,88,30.16877298861071,79.35840805970734,6.663033831224291,1686.9399950694537
Cucumber,43,53,95,26.777678067897106,80.55096440988694,6.94400508499819,1717.1074121283054
Cucumber,32,64,94,27.196837897063716,74.7724784815021,6.667770133111636,1614.5364126086922
Cucumber,26,53,98,29.24897653573425,74.58349870701065,6.778411558309206,1665.8190536305724
Cucumber,28,60,100,25.549295292631378,79.510837545246,6.9474508161111626,1703.3770181997083
Cucumber,39,58,85,29.972495531828457,73.47542544434452,6.982909772459503,1707.513433290983
Cucumber,44,70,92,28.0920758264227,73.2124134712023,6.856232028383484,1686.409532171544
Cucumber,29,69,104,27.991272626173412,77.90150129683887,6.8537181366852415,1604.0169244156557
Cucumber,39,53,95,27.345241419389087,79.58761079994454,6.709189334635002,1724.1144707188446
Cucumber,42,51,88,29.57241463342153,75.12584478125575,6.841102066513008,1710.767913671541
Cucumber,40,68,93,30.344245618007957,79.94489584632981,6.514732406646583,1613.772743853192
Cucumber,36,51,103,26.275909267867686,79.42798918689323,6.586716325871852,1701.5580760985083
Cucumber,40,63,97,27.54029245006379,79.67443976614709,6.817442630763039,1630.0572455619297
Cucumber,31,58,86,27.355821319181686,76.2560518291982,6.514436119726288,1600.6551765499116
Cucumber,39,59,101,30.172670274907773,78.72651298880932,6.9723294820632615,1712.6020026408542
Cucumber,34,53,101,29.098850239295146,80.3121549372616,6.835708748942892,1645.9457552326137
Cucumber,42,61,104,29.42311062003324,76.25409349385379,6.520674377057392,1718.5825064728765
Cucumber,36,59,103,28.969773701814642,77.24865235758583,6.496579645187388,1584.663484242422
Pumpkin,54,28,81,18.944896036135066,52.08090936962018,5.297972673758185,888.4648256456056
Pumpkin,48,35,89,19.19338824571696,49.5840162981835,4.9289105233644115,898.4146021429548
Pumpkin,44,24,77,17.341365468204238,53.815820562129424,5.413463363921376,789.5038516603332
Pumpkin,52,27,94,20.142352882654677,50.68464374178359,5.413418699859282,898.1148374112232
Pumpkin,46,26,89,16.480236275625778,50.927902479730456,5.275532439841428,898.826310743244
Pumpkin,53,35,81,16.377559079372467,54.003406044392165,5.181174664538501,783.9445274026491
Pumpkin,60,29,91,18.290237376676473,55.13752961248489,5.138293544178028,823.2312153011501
Pumpkin,54,29,81,18.567277620731993,54.0564939079075,4.951673663960236,841.3020586866196
Pumpkin,46,28,91,21.736630713421896,51.34873209013122,5.342575255800126,862.1808066961929
Pumpkin,55,27,76,21.116363769985234,55.23921209192172,5.428372276728979,877.2699869918702
Pumpkin,48,31,79,19.30616595406306,52.11242989746772,5.217294992256031,891.4513239861006
Pumpkin,43,38,79,19.00961205215899,47.10418494303516,5.001989096460612,864.4928080174624
Pumpkin,62,23,83,17.881056303962282,56.72541164082369,5.0674207873366015,859.170110980028
Pumpkin,46,31,87,21.95401243752592,55.46574873799327,5.148417908153073,799.8136946805387
Pumpkin,46,26,87,16.246646662512077,54.043057982761155,5.247447810387911,946.9022758244835
Pumpkin,50,31,90,20.352069668293133,56.101211260610214,4.984236209707299,848.3521818759029
Pumpkin,56,28,84,19.606170763992065,55.02403398217608,5.202596791719071,897.5074036204785
Pumpkin,54,37,80,18.982892780422866,47.374060449853154,5.120425000549228,895.659099637189
Pumpkin,62,20,78,19.136535779358322,51.688663937291324,5.3717405327558545,859.3705882092426
Pumpkin,57,26,90,18.6044193784595,50.21302312561058,5.3573047271800895,830.4290324625414
Eggplant,99,78,21,17.805090140089533,53.12809836514362,6.10367959565365,798.0269708284047
Eggplant,94,78,29,15.96359591395567,52.34466373979834,5.71831970917828,866.2847974323972
Eggplant,100,78,16,14.095582224352986,51.542445247473196,5.860773644542067,891.2075302233261
Eggplant,102,60,11,17.36549353164886,52.56556703595419,5.93906606266889,873.4582166455767
Eggplant,90,78,28,17.295395723993234,46.666674427180865,5.804655971903383,718.6730842532612
Eggplant,90,68,15,16.87366600367186,52.76828999271117,6.229911535185265,839.7810376115561
Eggplant,91,66,12,14.109885003285292,45.50941419955367,6.27741176900325,792.3318667064732
Eggplant,98,61,15,15.419442749447736,46.62970815861302,5.829557175369097,740.0942095603625
Eggplant,91,62,15,14.603233975840418,48.41072640593143,6.132048564153186,824.4406375827868
Eggplant,90,62,28,15.29802376623427,48.045650544638946,5.721336183311837,900.9649252583278
Eggplant,101,60,21,17.031598654731404,54.14383444573233,6.0367573659224965,862.9812208388266
Eggplant,98,59,27,16.020379518608138,47.0246539750643,5.856780632487633,883.3276595495925
Eggplant,86,65,13,14.26561459194078,50.654919466353576,6.189636267973264,709.3372773756738
Eggplant,96,60,11,13.018466804576976,49.42593923738026,6.138418847987853,820.5682720297605
Eggplant,98,60,15,16.53176286183878,46.47215333065375,6.192361505355011,803.7023243027752
Eggplant,96,61,21,16.727695818058372,54.31107313698026,6.066151965189633,733.4243752991957
Eggplant,98,64,15,16.623584079244573,50.4191947921791,6.124816059202356,777.3217441070046
Eggplant,89,61,14,14.614011295780621,45.8335465856533,5.836394599876299,784.6837043882567
Eggplant,88,67,23,14.281201086599932,50.91871849798902,6.010641625125807,804.7816300334337
Eggplant,101,69,12,18.699301767448425,53.118356142803435,5.7114977121492005,804.616271531774
Bottle Gourd,85,50,44,28.33372145863378,52.05188451232652,5.0301213365311455,1336.6581921529096
Bottle Gourd,89,46,41,24.94875345898289,55.076931816722336,4.959563910869413,1290.6694824433307
Bottle Gourd,77,40,51,27.414890927969864,57.61271910994269,5.434173973915216,1245.9307246840372
Bottle Gourd,86,53,50,26.479259740078753,50.57822623904789,5.073867021347558,1305.6742304701725
Bottle Gourd,72,55,53,25.98470644626147,55.661428500223884,5.034531408213133,1267.3295489080417
Bottle Gourd,77,42,57,29.688616060043433,52.90072576718741,4.974867344644073,1239.9186470228574
Bottle Gourd,89,41,41,24.284839481869536,53.08938029938492,4.939959334878117,1252.1632485018629
Bottle Gourd,81,42,44,26.054145970907083,53.46836852753467,5.0855073258106716,1214.3124289575974
Bottle Gourd,89,47,42,27.100348098859612,49.364921654675285,5.249507606831268,1210.179639331015
Bottle Gourd,80,57,46,29.28438921918653,56.97387623601516,5.244528415092697,1375.865663878002
Bottle Gourd,73,51,42,26.825590274220648,53.16013091517005,5.432903893848577,1237.347843988319
Bottle Gourd,75,40,45,24.27032983321441,50.15552388161642,5.011948744285002,1230.4982350613973
Bottle Gourd,72,38,45,29.86039663534224,52.312548048308315,5.034688971780413,1225.9384511312956
Bottle Gourd,91,48,41,26.556793869403187,51.14291581566662,4.975022647980597,1252.9442675477983
Bottle Gourd,83,40,41,25.040293749408097,55.25169412806112,5.101810712724653,1199.584811811143
Bottle Gourd,91,41,43,28.869373000857628,50.48584129961073,5.269176581621188,1270.897819482558
Bottle Gourd,87,41,50,29.89321615192692,51.41020246179002,5.303251461867595,1199.6944543000616
Bottle Gourd,81,47,41,28.372145727291212,54.612448103283214,5.106777530865707,1316.212997499668
Bottle Gourd,79,43,52,27.049080765173873,54.57549948687208,5.473870847985433,1224.9918385822432
Bottle Gourd,87,47,57,27.075828894311257,56.42372905746282,5.472124112290253,1289.9087196012838
Luffa,66,90,71,15.702567025361935,49.038421415319725,6.268085642499907,1496.051355300247
Luffa,62,84,84,15.028420649161465,50.62983572849069,6.6136918378814915,1467.1654499486403
Luffa,62,75,77,17.606922867866256,52.42826169741738,6.255538175386574,1367.8295877852427
Luffa,80,78,73,16.183759510650642,56.553743654711845,6.205619139314221,1379.9612944812447
Luffa,65,86,79,13.366094031743343,55.2623645647369,6.55745812585158,1491.4325121684158
Luffa,67,77,82,14.143592097223596,51.687562992617465,6.558400993981102,1400.6535526349146
Luffa,70,80,71,14.310896994520835,56.235772266430246,6.247153187736619,1491.1137689871225
Luffa,72,83,75,15.677023315775461,54.86098393680868,6.575707538936175,1403.217900208617
Luffa,73,84,72,16.949282797831415,52.31034170806286,6.203330061669381,1378.1058135365001
Luffa,77,81,74,14.938707531686735,50.404479967385086,6.202299781189921,1395.6948743066018
Luffa,73,84,81,16.421203909384886,57.83235315092092,6.54368465926377,1445.3967721533863
Luffa,71,90,71,16.320914245223506,53.8147978801802,6.533338647596715,1471.5525733277757
Luffa,62,73,75,15.129704842006515,52.12394403273055,6.240344450605195,1480.0843663901712
Luffa,81,72,66,15.332824185463638,54.05326860351452,6.668724267264468,1536.928621538197
Luffa,64,80,70,12.600581949976645,50.68258693772494,6.434686030575989,1475.5650560007036
Luffa,72,88,74,16.389807857786543,51.55178981641208,6.627910451434775,1362.2613589151606
Luffa,73,90,69,16.30946499435491,50.07787399850789,6.533003925762242,1394.5238875485861
Luffa,72,80,82,16.563671160390612,49.586168423613536,6.531334566716292,1551.915479082762
Luffa,68,83,84,13.408854783308554,48.67944752495781,6.318228305386343,1461.8971233673587
Luffa,64,72,81,16.69404045493136,49.29492921541831,6.224314123950467,1477.5197618866262
Onion,50,58,59,17.061519115604128,86.81980718183814,7.557899433369911,1444.0132218095357
Onion,53,62,52,20.613997065653958,79.08091708315352,7.341859768086785,1407.5045003731825
Onion,56,57,61,17.977145262000704,87.97548088549081,7.349365470804349,1456.3188894937284
Onion,55,61,62,19.573096580231987,88.730290752634,7.517971839012521,1314.6446453144915
Onion,60,53,68,16.651521829866383,80.57012912269691,7.151465093767495,1348.7232283078956
Onion,56,60,58,20.033959435407247,79.25192124288209,7.272062545215573,1370.7105421057802
Onion,66,69,63,20.746576153491404,80.25050209767852,7.2744925920266965,1378.0622580764957
Onion,63,69,51,15.21865322062877,81.38043144339825,7.336422710358728,1307.8029891246981
Onion,56,54,65,19.071889416928244,84.19704215258527,7.535369519386375,1414.5242334921172
Onion,67,63,67,16.3874325875034,82.17941841557132,7.389351813840401,1363.1915839817284
Onion,53,60,59,15.330234718004856,86.06314792051178,7.505629439378181,1474.1338977577307
Onion,63,65,60,19.460677455809435,83.65062436062844,7.485043354383124,1338.6606450785494
Onion,61,68,50,17.482784065264497,82.3538578595992,7.118550404976829,1433.8194440428751
Onion,61,52,66,20.317602334348027,83.1667519193146,7.181975091212087,1412.7065346081206
Onion,52,51,59,16.896557630953726,88.77286911961727,7.33033489113986,1429.0419857006302
Onion,51,70,62,18.260876411151074,86.2292049375486,7.470374238034413,1424.5269778708757
Onion,60,70,57,17.061890138131915,87.58076401998922,7.080022985516364,1322.5421988988967
Onion,62,63,61,16.198913091979893,81.69191763616604,7.502307670744818,1413.1738966418127
Onion,65,56,49,19.945641010503685,87.32698576256504,7.136464671915054,1367.7802169074312
Onion,62,66,54,16.256949378495065,79.96102840742167,7.194426803575605,1318.7928007735156
Garlic,74,80,45,32.13029483253586,87.87851194920825,6.5855326639553144,685.7474846339196
Garlic,71,81,39,34.35278050749697,79.06513223523046,6.8275218679957845,528.1977215631537
Garlic,65,66,45,33.96444608344261,87.58460348667681,6.815847694563954,627.2825909928694
Garlic,75,70,47,34.11534476479468,87.01342649305016,6.385760530310735,635.9605933923738
Garlic,72,78,53,30.24834350369269,87.96082330742716,6.377008035194364,710.3434772640943
Garlic,73,79,43,30.722204564511255,81.82071200896426,6.802155593554473,700.8844528149953
Garlic,65,68,45,29.85725978027793,86.7731137651325,6.513453291155922,682.75430783687
Garlic,70,66,36,34.683618056439066,83.31219850693641,6.3963468582964875,694.5296992905764
Garlic,76,80,43,31.912183408616745,83.73006780318985,6.493876291328517,576.9746647047901
Garlic,74,84,55,33.91947808712945,82.76120229974988,6.844216682676374,718.8168353898611
Garlic,78,78,46,33.84727585595068,81.84190826245612,6.43961557290394,671.4458962201961
Garlic,80,75,55,29.184435225612553,82.63194192230243,6.808187444563101,648.5064285798343
Garlic,64,77,36,30.08644058978212,83.38896806821774,6.722336314574746,647.1949359333902
Garlic,67,76,38,34.97453562097819,80.3799945460249,6.38960156120664,551.2267856519375
Garlic,71,74,48,29.091312034572063,82.88247878786808,6.538796513892131,624.2785703275888
Garlic,68,77,44,29.068095038011023,83.31475043124036,6.788815002196343,681.5739534550589
Garlic,65,75,41,32.862124061494036,79.7832700874428,6.546979894525252,580.8753944148481
Garlic,70,78,55,32.06082920999836,88.8430723503366,6.443078877867939,679.5411674273047
Garlic,63,84,38,31.7960261656807,79.61284269935598,6.443370881086363,665.7451493603475
Garlic,67,70,52,33.54712181473581,85.21467087544886,6.786094231174433,697.8270275255879
Ginger,86,95,63,36.95849977285916,57.3122700278255,7.221828744702548,1954.8130777916833
Ginger,95,97,53,34.18285373539783,54.19984449506097,7.166063491713647,1941.754258149178
Ginger,84,87,54,31.34564819869367,51.503147985435696,7.21721404821752,1942.1826551044462
Ginger,102,100,68,34.68883656771954,58.06414945906206,6.995438652366452,1996.9665981092212
Ginger,102,87,53,34.7194919809281,55.88857442963297,7.23541917810972,1882.3303574170009
Ginger,85,98,68,34.84857537094709,57.853233194556545,7.0898501613723655,1874.010493290061
Ginger,99,88,61,32.804332586474885,49.66421794195922,6.911349858061852,1908.9505663898512
Ginger,102,94,60,36.01498280899142,53.216461791458535,7.050612974418737,1871.2414585192746
Ginger,94,95,66,34.408896273673655,54.606412037657975,6.9346095445554425,1983.6589311534722
Ginger,95,93,64,32.86618797980099,54.15190237700432,7.289427518247817,1877.3329623903903
Ginger,95,100,71,33.191167299259334,52.48580685800376,7.308622755834895,1979.3114614757187
Ginger,85,89,57,34.02785908106347,54.98521887233183,6.877146359539053,1867.047167356366
Ginger,83,89,58,34.00087790522565,53.55851628738375,7.360875446830636,1967.1124401853099
Ginger,90,92,66,36.584243382643045,52.33363858811884,6.870000498545144,1862.3118881915339
Ginger,102,99,56,36.35246115536315,51.54718313966823,7.107933689390975,1970.6499519395525
Ginger,89,98,63,34.39669719910056,55.59285872326491,7.257446659108902,1864.255319366663
Ginger,98,90,68,32.23373541760933,55.518496030602336,7.362083276572562,1998.6149330486091
Ginger,84,96,65,35.304886816861924,54.84474460701284,7.181874892328076,1859.7734935944984
Ginger,101,94,67,31.813450844866868,57.37811874001454,6.83856836213389,1884.865159170435
Ginger,97,86,69,34.089076709538716,58.596755641911685,6.847205266185522,1869.6516934989052
Turmeric,30,88,70,17.150052894683743,60.794673384019575,5.687308555092309,1250.6604374743688
Turmeric,15,94,69,16.34045398695092,67.87557140744228,5.262171722658297,1122.602549713625
Turmeric,23,102,60,15.278729941242862,68.15393813292395,5.533576446572768,1242.5439449361602
Turmeric,21,102,61,15.10434251432261,62.77573530669772,5.377850003345934,1158.9825777587705
Turmeric,31,91,72,18.147015813388798,62.72965663821636,5.2795199063235545,1192.3137580587872
Turmeric,26,92,66,15.91274935106282,60.22025005590335,5.550148173903044,1255.2229749759124
Turmeric,27,102,63,17.44797350364262,61.350699579054464,5.376434236727203,1148.3807540825483
Turmeric,25,85,65,17.443705473300987,59.49048081677724,5.281329690097421,1233.3772519854663
Turmeric,29,94,58,20.457721691758795,63.641019366873635,5.318467145959718,1190.8366626137097
Turmeric,18,96,72,16.03892737278952,66.07457105040339,5.252677270625321,1274.733697757008
Turmeric,19,100,67,19.730714742534467,66.2384171966171,5.440072354185873,1172.7043158504557
Turmeric,12,86,73,18.39092961681679,66.61797894312508,5.364353419818489,1306.1106068718948
Turmeric,28,86,76,18.948856818396838,68.39688487014712,5.746720304312431,1276.8696828704296
Turmeric,12,94,57,16.996525448742094,59.34952046981856,5.4111977163741845,1153.5217986026144
Turmeric,18,86,59,16.423294639503606,61.777421419696616,5.511199938755063,1249.9690875296462
Turmeric,16,94,72,18.047453224198232,60.11361422265318,5.55993778728143,1247.5731950130003
Turmeric,29,99,65,16.580317264237408,63.68107942846689,5.603318799726799,1147.0443984711185
Turmeric,16,98,71,20.702107913837683,60.707397385458776,5.7163870614264525,1205.8108233916819
Turmeric,19,100,69,20.851676060038614,65.83958033960288,5.5743074377178,1283.7758989902022
Turmeric,29,87,67,18.714089790313405,61.17005336988274,5.4366623371428116,1244.8831221421233
Lemongrass,100,50,65,16.56649934965762,66.30930129626003,6.697401463182835,912.5317338346521
Lemongrass,91,51,73,13.599749314775016,65.47021175289753,6.721927946997081,815.9481611813976
Lemongrass,99,63,67,14.918726589347497,68.84020440245446,6.815322585511276,844.6892081271693
Lemongrass,104,61,60,14.873301064446302,72.65585861670068,6.6920643209005615,872.8261131673875
Lemongrass,100,60,75,18.801845305373384,70.54881158838812,6.714059746970743,958.3759594538242
Lemongrass,97,56,71,13.176911206408402,65.29987943479388,6.813091194492442,896.1213700570747
Lemongrass,103,51,60,15.147590869939076,67.74867709971711,6.438101365884364,862.9606594920574
Lemongrass,106,53,72,16.028858039323378,74.96846060546116,6.794001590383543,781.1108057357523
Lemongrass,97,59,59,15.352881109318446,66.51986309284887,6.807499935095111,924.460397640443
Lemongrass,95,59,71,13.573956398121615,66.7970625495953,6.54996674296657,828.1181319840884
Lemongrass,96,46,59,18.941250015558253,65.97830506118078,6.8374616766575835,865.7893806366242
Lemongrass,89,59,67,13.955346340228312,65.13691177240386,6.894747557193771,959.3895001777659
Lemongrass,91,44,76,15.847438649826902,72.33466900268564,6.716761964355494,783.9965540484808
Lemongrass,95,49,66,18.42190858094619,68.53229743697136,6.581021062696714,956.4548345635815
Lemongrass,97,62,68,14.65944602980449,66.2049777020519,6.850343481067056,915.7852414332234
Lemongrass,100,49,73,18.32023000022881,66.61717498073452,6.630458894780117,867.6224432111469
Lemongrass,94,62,64,17.023092464424728,70.5372810280173,6.732150261829083,868.7961384086591
Lemongrass,89,58,60,16.429909097779387,69.83982552204537,6.421887646012144,810.392762955927
Lemongrass,105,63,71,14.339034820776778,68.79378628905035,6.669475262610643,872.9195909486535
Lemongrass,93,58,59,18.461462197234894,72.17036731389794,6.623201813560016,846.1160372394243
Coriander,57,87,55,21.316557611370296,61.54847529257567,5.268897366192437,823.123459161496
Coriander,49,77,73,18.708197830387935,63.61771919415967,4.811640998669167,986.1960720023066
Coriander,62,91,57,19.869536189971136,61.105915840974,5.258484448049554,935.6275984848257
Coriander,52,82,59,22.68974372070303,59.3029859543698,5.218654111944769,847.9252467972475
Coriander,57,76,70,23.27600785643149,63.511740886053275,5.26206169471961,952.9092553135936
Coriander,67,89,61,21.71327249973467,58.92089604207192,5.315333311469786,961.0013249441611
Coriander,66,84,61,18.7693916261196,65.106051883477,5.386253784128155,897.5663785401669
Coriander,61,86,60,19.22741417311724,56.60499908376157,4.890625643659705,837.9765059249153
Coriander,56,79,71,22.943215712171913,63.896448959527184,5.161682010155872,936.9166370527162
Coriander,48,91,61,20.02819306314845,59.249815992315696,4.964414217574073,932.7067905144113
Coriander,59,87,73,18.257675632849097,62.72667115048505,4.831148384905749,881.5769500749172
Coriander,53,77,58,22.479544560587428,63.32759583969606,5.274022859685874,804.318609275129
Coriander,66,75,73,18.135383263542533,56.21560251931464,4.841172119616087,899.4302665453386
Coriander,61,76,74,22.309348682068073,60.042467236024386,5.37596041804131,819.1291673459073
Coriander,53,82,72,20.101803718677758,58.81891272584026,5.0955768972332365,812.0548011413971
Coriander,48,77,66,19.162256711661335,63.19678397726789,4.830232316549956,798.1877308658412
Coriander,55,74,64,19.641218254193017,57.700991183395054,5.087025541560582,802.7711299572404
Coriander,59,91,57,22.516297913686405,58.33683306314882,5.088303766491888,967.6269119149327
Coriander,59,80,64,19.810354320244173,57.328868403958204,5.382533881879924,880.5388574200434
Coriander,62,77,63,22.514106477576696,60.49283239961704,5.26771477932414,897.9250479194742
Dill,88,86,92,23.02402618945688,84.95906965390148,5.915994323572917,678.8644348501857
Dill,98,87,89,23.04798260960578,86.1590076229224,5.951757084342057,703.2694226000568
Dill,86,89,96,23.022769516667303,87.37008420788038,5.608739465010507,609.3141115158152
Dill,98,96,90,22.292912170121536,82.43063601678008,5.5410642302692015,635.29628375894
Dill,86,96,98,23.47030283216544,82.2757885530512,6.001268947934227,578.0581222472447
Dill,96,86,91,25.993424923189593,80.17008325218292,5.770950984475472,682.9687508601301
Dill,83,84,96,27.76996715532243,87.91105941134174,5.757027005634161,721.5823187500864
Dill,84,94,95,23.41598002154872,82.05218784565145,5.762021904602593,602.9556260674547
Dill,81,86,96,27.480780784969724,82.56287380548804,5.670655028261397,624.4084615009198
Dill,95,96,85,22.652902114168228,86.36709891103854,5.665040163576612,569.1908672380868
Dill,98,91,91,24.128126209192608,83.10152876226347,6.059761671311468,739.7282310325103
Dill,88,88,87,25.196444891145628,81.11930681923594,5.90453983859227,637.0301716118166
Dill,85,91,97,27.93886663263799,86.13990222202831,5.786405113515251,646.9217406944717
Dill,92,88,102,25.42982875837048,86.56147444674798,5.847205551250199,609.2193730885136
